id,role,onset_frame,last_observation_frame,target_frame,container_fps,video_frame_count,parquet_sha_matches_download,timestamp_step_s,onset_to_target_s,last_observation_to_target_s,full_video_eligibility,independent_group_id
episode_001013,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000349,confirmation,33,47,123,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001299,confirmation,60,74,150,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
episode_000718,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000066,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001355,confirmation,28,42,118,50.0,245,True,0.019999980926513672,1.800000011920929,1.5200000405311584,red detection performed on every frame,not established
episode_001242,confirmation,77,91,167,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000391,confirmation,53,67,143,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5199999809265137,red detection performed on every frame,not established
episode_000186,confirmation,62,76,152,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000856,confirmation,66,80,156,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5199999809265137,red detection performed on every frame,not established
episode_000678,confirmation,55,69,145,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000181,confirmation,62,76,152,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001354,confirmation,61,75,151,50.0,245,True,0.019999980926513672,1.7999998331069946,1.5199998617172241,red detection performed on every frame,not established
episode_000694,confirmation,26,40,116,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000728,confirmation,31,45,121,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000626,confirmation,62,76,152,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000488,confirmation,21,35,111,50.0,245,True,0.019999980926513672,1.7999999523162842,1.519999921321869,red detection performed on every frame,not established
episode_000446,confirmation,45,59,135,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000566,confirmation,41,55,131,50.0,245,True,0.019999980926513672,1.800000011920929,1.5199999809265137,red detection performed on every frame,not established
episode_000957,confirmation,67,81,157,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001431,confirmation,61,75,151,50.0,245,True,0.019999980926513672,1.7999998331069946,1.5199998617172241,red detection performed on every frame,not established
episode_000946,confirmation,55,69,145,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000417,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001396,confirmation,48,62,138,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
episode_000067,confirmation,57,71,147,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000888,confirmation,51,65,141,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001366,confirmation,52,66,142,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000361,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000509,confirmation,55,69,145,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001414,confirmation,46,60,136,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000737,confirmation,54,68,144,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5199999809265137,red detection performed on every frame,not established
episode_000827,confirmation,68,82,158,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001107,confirmation,76,90,166,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000937,confirmation,21,35,111,50.0,245,True,0.019999980926513672,1.7999999523162842,1.519999921321869,red detection performed on every frame,not established
episode_000504,confirmation,68,82,158,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001137,confirmation,76,90,166,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001480,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001199,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001166,confirmation,38,52,128,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001134,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000821,confirmation,65,79,155,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000477,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001212,confirmation,55,69,145,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001143,confirmation,51,65,141,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000293,confirmation,55,69,145,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001176,confirmation,34,48,124,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000465,confirmation,33,47,123,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000606,confirmation,66,80,156,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5199999809265137,red detection performed on every frame,not established
episode_000327,confirmation,36,50,126,50.0,245,True,0.019999980926513672,1.7999998927116394,1.5199998617172241,red detection performed on every frame,not established
episode_000122,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000396,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001388,confirmation,29,43,119,50.0,245,True,0.019999980926513672,1.800000011920929,1.5200000405311584,red detection performed on every frame,not established
episode_001413,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000210,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000183,confirmation,72,86,162,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
episode_001059,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000927,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000607,confirmation,61,75,151,50.0,245,True,0.019999980926513672,1.7999998331069946,1.5199998617172241,red detection performed on every frame,not established
episode_000540,confirmation,71,85,161,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000615,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000364,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001341,confirmation,59,73,149,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000851,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000487,confirmation,42,56,132,50.0,245,True,0.019999980926513672,1.800000011920929,1.5199999809265137,red detection performed on every frame,not established
episode_000514,confirmation,52,66,142,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000604,confirmation,39,53,129,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001497,confirmation,68,82,158,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000040,confirmation,44,58,134,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000763,confirmation,61,75,151,50.0,245,True,0.019999980926513672,1.7999998331069946,1.5199998617172241,red detection performed on every frame,not established
episode_001053,confirmation,52,66,142,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001351,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001276,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000822,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000492,confirmation,53,67,143,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5199999809265137,red detection performed on every frame,not established
episode_000955,confirmation,64,78,154,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000642,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000688,confirmation,55,69,145,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001406,confirmation,60,74,150,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
episode_001441,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000256,confirmation,53,67,143,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5199999809265137,red detection performed on every frame,not established
episode_001165,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000428,confirmation,52,66,142,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001002,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000036,confirmation,58,72,148,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000653,confirmation,63,77,153,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001342,confirmation,55,69,145,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000522,confirmation,60,74,150,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
episode_000453,confirmation,60,74,150,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
episode_000495,confirmation,44,58,134,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000978,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001344,confirmation,65,79,155,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000674,confirmation,64,78,154,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_001279,confirmation,64,78,154,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000556,confirmation,56,70,146,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000437,confirmation,57,71,147,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_001499,confirmation,40,54,130,50.0,245,True,0.019999980926513672,1.8000000715255737,1.5200001001358032,red detection performed on every frame,not established
episode_000936,confirmation,29,43,119,50.0,245,True,0.019999980926513672,1.800000011920929,1.5200000405311584,red detection performed on every frame,not established
episode_001465,confirmation,45,59,135,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199999809265137,red detection performed on every frame,not established
episode_000715,confirmation,60,74,150,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
episode_000330,confirmation,60,74,150,50.0,245,True,0.019999980926513672,1.7999999523162842,1.5199998617172241,red detection performed on every frame,not established
